,ts,resp_pkts,id.resp_h,resp_l2_addr,orig_l2_addr,source,orig_bytes,duration,uid,LINE_ID,local_resp,cat,conn_state,host,local_orig,service,offset,id.orig_h,resp_bytes,orig_ip_bytes,missed_bytes,id.resp_p,resp_ip_bytes,orig_pkts,history,GROUP_ID,batchtime,@timestamp,id.orig_p,proto
196,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,Cfcd1I3RweLtqjaQsl,1001,False,conn,S0,wxs22cae,False,udp_547,229083002,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
197,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,CsJV6nzuaYGkmADQg,1001,False,conn,S0,wxs22cae,False,udp_547,229083456,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
198,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,36.0,0.001813,CBuWA12cUnBiSDTiM5,1001,False,conn,SF,wxs22cae,True,dns,229083923,10.192.25.198,52.0,64,0,53,80,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,44266.0,udp
199,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41.0,0.000893,CRr6ZW1gNeaNLxlxlh,1001,False,conn,SF,wxs22cae,True,dns,229084391,10.192.24.93,210.0,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,14871.0,udp
200,1580000000000.0,19127,10.192.24.130,30,4,/opt/bro/spool/bro/conn.log,2312145.0,34797.603839999996,CignOS109RycSKKmh7,1001,True,conn,SF,wxs22cae,True,udp_5247,229084874,10.192.24.142,1414212.0,2934277,0,5247,1949768,22219,Dd,sie866f9,2020-03-01T01,2020-03-01T01,65272.0,udp
201,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,29.0,0.072143,C3DlBB2gTFyZlBhjWh,1001,False,conn,SF,wxs22cae,True,dns,229085343,10.192.25.197,118.0,57,0,53,146,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,57532.0,udp
202,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.000538,CSKDQP3vofFxwTiqqg,1001,False,conn,S0,wxs22cae,True,udp_5246,229085795,10.192.24.141,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55369.0,udp
203,1580000000000.0,0,45.125.1.20,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CM70hd3cdB9u7FxNJi,1001,False,conn,S0,wxs22cae,True,udp_123,229086190,10.192.25.174,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,43291.0,udp
204,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CVo9r13IRXDCq40Xi1,1001,False,conn,S0,wxs22cae,False,udp_547,229086646,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
205,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CKTYueCk1O6ovQBAi,1001,False,conn,S0,wxs22cae,False,udp_547,229087101,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
206,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,202.0,1e-05,Cq1UzB4OWebRNX2MCf,1001,False,conn,S0,wxs22cae,False,udp_547,229087557,fe80,0.0,298,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
207,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,9e-06,CRworP1SBPugWQbNd,1001,False,conn,S0,wxs22cae,False,udp_547,229088013,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
208,1580000000000.0,0,139.199.215.251,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,C2Hp5d2ow06N4Zkdc3,1001,False,conn,S0,wxs22cae,True,udp_123,229088412,10.192.25.174,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,59526.0,udp
209,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,29.0,0.072088,CZaeX11VhA3jhYK9m1,1001,False,conn,SF,wxs22cae,True,dns,229088881,10.192.25.176,118.0,57,0,53,146,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,22831.0,udp
210,1580000000000.0,0,136.243.110.35,0,7c,/opt/bro/spool/bro/conn.log,144.0,5.9979260000000005,C4sjtU1QGpQzPSHhS1,1001,False,conn,S0,wxs22cae,True,udp_123,229089332,10.192.25.186,0.0,228,0,123,0,3,D,sie866f9,2020-03-01T01,2020-03-01T01,54484.0,udp
211,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001812,CRiiKQ1v5mgsKLiwd9,1001,False,conn,SF,wxs22cae,True,dns,229089799,10.192.25.92,85.0,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,42207.0,udp
212,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000519,CmMbeD3ESxQ1PxE2O4,1001,False,conn,S0,wxs22cae,True,udp_5246,229090252,10.192.24.170,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,63137.0,udp
213,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,436.0,1e-05,CUPUXO2JXYWYXlqlLc,1001,False,conn,S0,wxs22cae,False,udp_5246,229090710,fe80,0.0,532,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5264.0,udp
214,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,CpzlTe2l51VuOrr1M9,1001,False,conn,S0,wxs22cae,False,udp_547,229091166,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
215,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,436.0,1e-05,CRL72O1yIy8maHA3dk,1001,False,conn,S0,wxs22cae,True,udp_5246,229091617,10.192.24.140,0.0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256.0,udp
216,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,36.0,1.329333,CINBGF2x9N3nAGGJE2,1001,False,conn,SF,wxs22cae,True,dns,229092086,10.192.25.162,105.0,64,0,53,133,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,32136.0,udp
217,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.000469,CRqZG91y92NKGxJS34,1001,False,conn,S0,wxs22cae,True,udp_5246,229092539,10.192.24.175,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240.0,udp
218,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,7e-06,CTh8Xf3Rpo0Ggyttqf,1001,False,conn,S0,wxs22cae,False,udp_547,229092995,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
219,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000535,C8AbnA3sFWexSYMZIl,1001,False,conn,S0,wxs22cae,True,udp_5246,229093448,10.192.24.173,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030.0,udp
220,1580000000000.0,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001859,CGsHJh4iVgtfb8jCSj,1001,False,conn,SF,wxs22cae,True,dns,229093917,10.192.25.198,198.0,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,24513.0,udp
221,1580000000000.0,0,213.209.109.44,0,7c,/opt/bro/spool/bro/conn.log,144.0,5.9987699999999995,CnH0lT1PK9aFFxqJ0b,1001,False,conn,S0,wxs22cae,True,udp_123,229094367,10.192.25.195,0.0,228,0,123,0,3,D,sie866f9,2020-03-01T01,2020-03-01T01,58783.0,udp
222,1580000000000.0,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756.0,0.0008640000000000001,C3jOxU3qbzWtYJg6U9,1001,False,conn,S0,wxs22cae,True,udp_5246,229094819,10.192.24.164,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61232.0,udp
223,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.3000000000000001e-05,CtEiCp1aX0oqTy2L9d,1001,False,conn,S0,wxs22cae,False,udp_547,229095276,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
224,1580000000000.0,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,Ckhok8lFvE2MBYZdi,1001,False,conn,S0,wxs22cae,False,udp_547,229095731,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
225,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,436.0,1e-05,CrRxGK2oUc4siYo73b,1001,False,conn,S0,wxs22cae,True,udp_5246,229096182,10.192.24.140,0.0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256.0,udp
226,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CoTEDz4Vx2RClVWZsj,1001,False,conn,S0,wxs22cae,False,udp_547,229096639,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
227,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.3000000000000001e-05,Cz6UHa3xTfa8jIJ2bb,1001,False,conn,S0,wxs22cae,False,udp_547,229097095,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
228,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,CB74DoUlQoxFguFji,1001,False,conn,S0,wxs22cae,False,udp_547,229097551,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
229,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,CcTcvK1kfiNc6AIg51,1001,False,conn,S0,wxs22cae,False,udp_547,229098008,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
230,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,756.0,0.000562,Cm62LO1VnDsfV4F8o7,1001,False,conn,S0,wxs22cae,True,udp_5246,229098461,10.192.24.179,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55578.0,udp
231,1580000000000.0,0,255.255.255.255,ff,d4,/opt/bro/spool/bro/conn.log,756.0,0.000599,C0IBr84wazVf4s9qr7,1001,False,conn,S0,wxs22cae,True,udp_5246,229098914,10.192.24.181,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,63941.0,udp
232,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,436.0,1.2e-05,C6DkVDBuovCX1kInj,1001,False,conn,S0,wxs22cae,False,udp_5246,229099372,fe80,0.0,532,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5264.0,udp
233,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CZgdm2vd3SUGBuTgc,1001,False,conn,S0,wxs22cae,False,udp_547,229099827,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
234,1580000000000.0,0,80.241.0.72,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CSgddY3THNRjkHGyNc,1001,False,conn,S0,wxs22cae,True,udp_123,229100222,10.192.25.176,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,59793.0,udp
235,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,436.0,9e-06,CKU3BN2gxryHMJ7ul2,1001,False,conn,S0,wxs22cae,True,udp_5246,229100674,10.192.24.139,0.0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5264.0,udp
236,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.001843,CBRRbD4735Nh8Xy9x4,1001,False,conn,SF,wxs22cae,True,dns,229101142,10.192.25.191,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,26372.0,udp
237,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41.0,0.077841,C0rh0z28XNWmEoMJm1,1001,False,conn,SF,wxs22cae,True,dns,229101611,10.192.25.100,210.0,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,16044.0,udp
238,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,436.0,7e-06,CwmUOh2YyolRFkKLTi,1001,False,conn,S0,wxs22cae,True,udp_5246,229102063,10.192.24.139,0.0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5264.0,udp
239,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100.0,1.4999999999999999e-05,CeifuY2HL41gvMJcXb,1001,False,conn,S0,wxs22cae,False,udp_547,229102520,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
240,1580000000000.0,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CoLeHw3hTUPa2KTS4,1001,False,conn,S0,wxs22cae,False,udp_547,229102976,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
241,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,C1pBlk2Ejv73kZG5E,1001,False,conn,S0,wxs22cae,False,udp_547,229103431,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
242,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CIv0ij4sU0VppoCPh3,1001,False,conn,S0,wxs22cae,False,udp_547,229103885,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
243,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CxVp3Y2zCcOMECxzVh,1001,False,conn,S0,wxs22cae,False,udp_547,229104341,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
244,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.0006320000000000001,CNe0ri2smd01p0RJ86,1001,False,conn,S0,wxs22cae,True,udp_5246,229104794,10.192.24.169,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64622.0,udp
245,1580000000000.0,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756.0,0.000557,CNGUA71WWqM2VhVyPl,1001,False,conn,S0,wxs22cae,True,udp_5246,229105245,10.192.24.143,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55270.0,udp
246,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,CybyM947uMDyAjJEI,1001,False,conn,S0,wxs22cae,False,udp_547,229105701,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
247,1580000000000.0,0,ff02,33,a4,/opt/bro/spool/bro/conn.log,1520.0,64.037145,CmVdmJ24Wky3DomCd6,1001,False,conn,S0,wxs22cae,False,udp_547,229106162,fe80,0.0,2288,0,547,0,16,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
248,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756.0,0.000562,CZ3xPT13mD6lHTEsY6,1001,False,conn,S0,wxs22cae,True,udp_5246,229106615,10.192.24.180,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,59586.0,udp
249,1580000000000.0,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,ChY7QZ2hWvLN8vb0D5,1001,False,conn,S0,wxs22cae,False,udp_547,229107072,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
250,1580000000000.0,0,10.192.24.127,ff,4,/opt/bro/spool/bro/conn.log,402.0,7e-06,CgKT5ZuLUdikXTSDh,1001,True,conn,S0,wxs22cae,True,udp_138,229107518,10.192.24.115,0.0,458,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
251,1580000000000.0,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392.0,3.020884,C6b7P12ZxyG51sxQS4,1001,False,conn,S0,wxs22cae,True,udp_1900,228995268,10.192.24.115,0.0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,65285.0,udp
252,1580000000000.0,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CXB2dJ1jX5MCGoKXx3,1001,False,conn,S0,wxs22cae,False,udp_547,228995725,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
253,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756.0,0.000563,CrnWA51wMMHUhxZWlb,1001,False,conn,S0,wxs22cae,True,udp_5246,228996178,10.192.24.182,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,58814.0,udp
254,1580000000000.0,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484.0,8e-06,CYUgCC2xBZNeDcgVT6,1001,True,conn,S0,wxs22cae,True,udp_138,228996623,10.192.24.9,0.0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
255,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0017699999999999999,ClynLc4iFDfEefsRj,1001,False,conn,SF,wxs22cae,True,dns,228997089,10.192.25.191,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,15186.0,udp
256,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,C3NJQ73jP3pFREtl2l,1001,False,conn,S0,wxs22cae,False,udp_547,228997542,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
257,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.4000000000000001e-05,CPEqD93543jmOvnyv9,1001,False,conn,S0,wxs22cae,False,udp_547,228997999,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
258,1580000000000.0,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CbvrfP3Ai3LOm9USj,1001,False,conn,S0,wxs22cae,False,udp_547,228998455,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
259,1580000000000.0,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,Cru7xk2cr2JYwe9Wff,1001,False,conn,S0,wxs22cae,False,udp_547,228998912,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
260,1580000000000.0,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756.0,0.00056,ClFWyE3JvnDGKcyW49,1001,False,conn,S0,wxs22cae,True,udp_5246,228999364,10.192.24.183,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,58720.0,udp
261,1580000000000.0,0,46.19.96.19,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CG7F8723Mh5l1OjNtc,1001,False,conn,S0,wxs22cae,True,udp_123,228999758,10.192.24.93,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,48315.0,udp
262,1580000000000.0,0,157.119.108.165,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,C1MbDN7FHg0popp23,1001,False,conn,S0,wxs22cae,True,udp_123,229000156,10.192.25.183,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,38160.0,udp
263,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,9e-06,CzXk1bubZWFFTvUS2,1001,False,conn,S0,wxs22cae,False,udp_547,229000609,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
264,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,38.0,0.078298,Cy9QTY3P04n9Z0fjUj,1001,False,conn,SF,wxs22cae,True,dns,229001078,10.192.25.182,102.0,66,0,53,130,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,22476.0,udp
265,1580000000000.0,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756.0,0.000889,CmAhhB1J2oI77qOuR3,1001,False,conn,S0,wxs22cae,True,udp_5246,229001531,10.192.24.164,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61232.0,udp
266,1580000000000.0,0,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,214.0,2.600429,CAG5Sy17AQkiR22awi,1001,False,conn,OTH,wxs22cae,True,icmp_3,229001964,10.192.25.205,0.0,270,0,3,0,2,,sie866f9,2020-03-01T01,2020-03-01T01,3.0,icmp
267,1580000000000.0,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,436.0,1.1e-05,CUAovd1ujf5882RNSi,1001,False,conn,S0,wxs22cae,True,udp_5246,229002416,10.192.24.140,0.0,492,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256.0,udp
268,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000546,CnYrqX2QvpZ3cJR3S2,1001,False,conn,S0,wxs22cae,True,udp_5246,229002869,10.192.24.166,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51977.0,udp
269,1580000000000.0,0,ff02,33,78,/opt/bro/spool/bro/conn.log,436.0,2.2e-05,Ce1jvN13pIjZR2nlEd,1001,False,conn,S0,wxs22cae,False,udp_5246,229003327,fe80,0.0,532,0,5246,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,5256.0,udp
270,1580000000000.0,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756.0,0.0006190000000000001,C8hPkNWLoPXEtewd6,1001,False,conn,S0,wxs22cae,True,udp_5246,229003779,10.192.24.142,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,65272.0,udp
271,1580000000000.0,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756.0,0.00053,C5Pauu1fgIfEQBE0xj,1001,False,conn,S0,wxs22cae,True,udp_5246,229004231,10.192.24.168,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61665.0,udp
272,1580000000000.0,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484.0,8e-06,CeUOngzMZK9rodTA2,1001,True,conn,S0,wxs22cae,True,udp_138,229004675,10.192.24.9,0.0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138.0,udp
273,1580000000000.0,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35.0,0.0018800000000000002,CJDf3f30GJqljftdkj,1001,False,conn,SF,wxs22cae,True,dns,229005141,10.192.25.192,99.0,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,1241.0,udp
274,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CMNdFk2J6xnyxqYb4h,1001,False,conn,S0,wxs22cae,False,udp_547,229005598,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
275,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,Cj08IY3VOEdRo7VPL4,1001,False,conn,S0,wxs22cae,False,udp_547,229006055,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
276,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CLEIM12Sz8TEe34XAl,1001,False,conn,S0,wxs22cae,False,udp_547,229006510,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
277,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,Cl0IKw2i8sDomJMQ8e,1001,False,conn,S0,wxs22cae,False,udp_547,229006966,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
278,1580000000000.0,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100.0,1.1e-05,CqSaZI1XVn8Dg8mRhf,1001,False,conn,S0,wxs22cae,False,udp_547,229007423,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
279,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CyMajV2W1RkEiBKn6j,1001,False,conn,S0,wxs22cae,False,udp_547,229007879,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
280,1580000000000.0,0,162.159.200.123,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,C7i4K34Z3oEks5ZeV6,1001,False,conn,S0,wxs22cae,True,udp_123,229008278,10.192.25.186,0.0,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,42036.0,udp
281,1580000000000.0,0,129.103.84.57,0,7c,/opt/bro/spool/bro/conn.log,0.0,0.0,CZipOV1gpDGJS0Xb01,1001,False,conn,S0,wxs22cae,True,udp_53,229008674,10.192.25.205,0.0,69,0,53,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,57906.0,udp
282,1580000000000.0,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,C03n343BY6vcJc3tTi,1001,False,conn,S0,wxs22cae,False,udp_547,229009130,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
283,1580000000000.0,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100.0,1e-05,CZ0KuB4sRL7BNdYjt,1001,False,conn,S0,wxs22cae,False,udp_547,229009584,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
284,1580000000000.0,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100.0,1.2e-05,CgSUiw4sWnqcnb7mJ,1001,False,conn,S0,wxs22cae,False,udp_547,229010039,fe80,0.0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546.0,udp
285,1580000000000.0,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756.0,0.000552,CQV9uh4mSCgsBhWNh,1001,False,conn,S0,wxs22cae,True,udp_5246,229010491,10.192.24.173,0.0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030.0,udp
