ts,resp_pkts,id.resp_h,resp_l2_addr,orig_l2_addr,source,orig_bytes,duration,uid,LINE_ID,local_resp,cat,conn_state,host,local_orig,service,offset,id.orig_h,resp_bytes,orig_ip_bytes,missed_bytes,id.resp_p,resp_ip_bytes,orig_pkts,history,GROUP_ID,batchtime,@timestamp,id.orig_p,proto
1.583E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,6.27E-04,CQpehl3R3HOaEjAHUh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229232215,10.192.24.175,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240,udp
1.58301E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.20E-05,CBW8E043WL1Mr7E9S5,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229232671,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.40E-04,CU4CM73kwEVgn3iKb5,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229233123,10.192.24.174,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50100,udp
1.58302E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,422,7.00E-06,C4MoAD29wckslg7MWh,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229233569,10.192.24.16,0,478,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58302E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.10E-05,CNBz6T16ESa6lULQSk,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229234025,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.50E-05,CKhl1I1eQlJlgBSvul,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229234481,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.20E-05,CvXlIl2gZIcUJofBkh,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229234938,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.00E-04,CTTmEU30OdRgBPlRhl,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229235389,10.192.24.169,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64622,udp
1.583E+12,0,ff02,33,78,/opt/bro/spool/bro/conn.log,100,1.50E-05,CrLQL31NIj0gFnrrSb,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229235846,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,0.340542,Cp51PE4zrfz83vqoPc,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229236314,10.192.24.93,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,13488,udp
1.58302E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,6.03E-04,Cogd2x3jChda7Odcz4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229236766,10.192.24.177,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64834,udp
1.58301E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,488,8.00E-06,CdeB1o2DMzdTZ3z0b6,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229237211,10.192.24.7,0,544,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.583E+12,0,62.201.225.9,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CWcwyD9Hf52qW8l4j,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229237605,10.192.24.93,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,44457,udp
1.58301E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.20E-05,CLPqZV1x22OxA67sw2,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229238060,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,38,0.555759,CYeiuu18B2ETChi4Gb,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229238529,10.192.25.192,177,66,0,53,205,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,17599,udp
1.58302E+12,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,43,0.258589,ChDLuS1UHHuJanwhr,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229238996,10.192.25.59,291,71,0,53,319,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,24436,udp
1.58301E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.10E-05,CR8MMu2pV7iAcOaWKc,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229239450,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.53E-04,CfEhCXGxQyxZs2Djc,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229239901,10.192.24.144,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036,udp
1.58302E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.20E-05,COmViO1gqDlZwXycDj,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229240356,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,10.192.24.196,2c,0,/opt/bro/spool/bro/conn.log,96,3.00E-06,Cm84Lz3JgLylnra5Z1,1001,TRUE,conn,S0,wxs22cae,FALSE,udp_123,229240804,129.103.84.215,0,152,0,123,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,123,udp
1.58302E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001895,C3PcbDOH0rwoO3mpl,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229241269,10.192.24.93,85,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,1493,udp
1.58299E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.00E-05,CTflaE2jiGy6JepJi2,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229241724,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001886,Cgjvx61n6TQJ88j2vc,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229242192,10.192.25.182,99,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,15587,udp
1.58301E+12,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756,5.65E-04,C3FN5b27x4n7jB0LCe,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229242645,10.192.24.182,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,58814,udp
1.583E+12,0,ff02,33,54,/opt/bro/spool/bro/conn.log,1190,63.00471,CTmXaW3QBdzzkg7XB5,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229243105,fe80,0,1862,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,6.09E-04,CYYKMZ3qqrjTG2VaT9,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229243558,10.192.24.166,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51977,udp
1.58303E+12,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392,3.019371,CRzUxIOkzrv1hk546,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_1900,229244011,10.192.24.115,0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,49700,udp
1.583E+12,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756,5.49E-04,CPRX5B13nityYdbDSe,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229244464,10.192.24.167,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49164,udp
1.58299E+12,0,255.255.255.255,ff,70,/opt/bro/spool/bro/conn.log,756,5.58E-04,CBr3KK3v6bcx2YErpa,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229244917,10.192.24.180,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,59586,udp
1.583E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.49E-04,CkeqVp3V8pd6hQ9D2l,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229245370,10.192.24.144,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036,udp
1.58302E+12,0,255.255.255.255,ff,2c,/opt/bro/spool/bro/conn.log,756,8.74E-04,CRgJUc1vJRKSqQcNS,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229245822,10.192.24.164,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61232,udp
1.58303E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,41,8.60E-04,CXTFwv2hYuPz489VP9,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229246290,10.192.25.205,210,69,0,53,238,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,30591,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,8.49E-04,CgDzge2YHsRipksAMc,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229246743,10.192.24.161,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55884,udp
1.58302E+12,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001764,C72zS42gFTBeObIuV,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229247210,10.192.25.174,198,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,1781,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.42E-04,CaUAg23f0L5nXwzKLh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229247663,10.192.24.172,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64570,udp
1.58299E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001851,CUBCVc2jz5hfLh8fzd,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229248131,10.192.25.205,85,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,21467,udp
1.58301E+12,0,10.192.24.127,ff,8,/opt/bro/spool/bro/conn.log,2362,10.015799,CZvVFNXkwK2ki8Xre,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229248579,10.192.24.5,0,2698,0,138,0,12,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58301E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.14E-04,C2nFyw17J4VPNI87t6,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229249032,10.192.24.175,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240,udp
1.58301E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.20E-05,CcqcsA3Vi4SmVDxODh,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229249489,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,255.255.255.255,ff,f4,/opt/bro/spool/bro/conn.log,756,5.53E-04,CcgAFW3STARsuQhVFf,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229249942,10.192.24.145,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49956,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.232842,CRd2253ULgXd2DdQFl,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229250409,10.192.24.93,85,63,0,53,113,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,59845,udp
1.58303E+12,0,255.255.255.255,ff,4,/opt/bro/spool/bro/conn.log,756,5.68E-04,CuFbG34n0HqPAsbLze,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229250862,10.192.24.136,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49168,udp
1.58299E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,30,0.429702,CJEHv04BFnOKVFoDcj,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229251328,10.192.25.92,46,58,0,53,74,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,50466,udp
1.58302E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,202,1.40E-05,Co8FD1hmoKVziB4ve,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229251784,fe80,0,298,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,255.255.255.255,ff,78,/opt/bro/spool/bro/conn.log,756,5.67E-04,CS8rIkmg4zSRO1161,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229252236,10.192.24.179,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55578,udp
1.58302E+12,0,ff02,33,f4,/opt/bro/spool/bro/conn.log,1190,63.017464,C9ga4e1uQEuRrjXFYk,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229252697,fe80,0,1862,0,547,0,14,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,31,7.62E-04,CYMnL62KtuQmWnnm18,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229253163,10.192.25.97,47,59,0,53,75,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,53048,udp
1.58301E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.40E-05,CdPgadIhrsls6JM85,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229253619,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58299E+12,0,202.12.97.45,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CuxqFO1HXGOS7xCCsi,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229254014,10.192.25.91,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,47933,udp
1.583E+12,0,239.255.255.250,1,a4,/opt/bro/spool/bro/conn.log,1384,3.016276,CownH14gO9JOKZc5sh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_1900,229254467,10.192.24.43,0,1608,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,63283,udp
1.58301E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.51E-04,CmyBx93MCDsPP54vGc,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229254920,10.192.24.173,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,50030,udp
1.58299E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.071463,CAQVDuP6D5jCGAGe3,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229255387,10.192.25.183,99,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,29092,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,8.94E-04,CHDaUB2CUM4H7XffI5,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229255839,10.192.24.163,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64347,udp
1.583E+12,0,239.255.255.250,1,4,/opt/bro/spool/bro/conn.log,1392,3.013009,C2aTbF4d5KVMV07At1,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_1900,229256294,10.192.24.115,0,1616,0,1900,0,8,D,sie866f9,2020-03-01T01,2020-03-01T01,63886,udp
1.583E+12,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,82,5.003151,CWDjDV1i7EvDBX0iUl,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229256763,10.192.25.92,420,138,0,53,476,2,Dd,sie866f9,2020-03-01T01,2020-03-01T01,35084,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,8.58E-04,CFvl3vPadXB3xc2Ek,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229257215,10.192.24.161,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55884,udp
1.58301E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.20E-05,CFVSbI2rb9yni1qndf,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229257672,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,30,0.071614,CvfZZI2oAOtub82xI5,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229258139,10.192.25.195,94,58,0,53,122,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,9742,udp
1.58302E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.10E-05,CxSx3d1HkARYSGhkyh,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229258592,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58303E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.44E-04,C4xwl349PmnXakBBWl,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229259045,10.192.24.178,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598,udp
1.583E+12,0,10.192.24.127,ff,0,/opt/bro/spool/bro/conn.log,484,8.00E-06,Cfj7R716WeDECRLAZ2,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229259490,10.192.24.9,0,540,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.58301E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.36E-04,Cz1Y7i4rMUH5DsI5oh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229259942,10.192.24.177,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64834,udp
1.583E+12,1,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001912,CkJlAx26fi3OynVyu9,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229260410,10.192.25.198,99,63,0,53,127,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,52356,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,6.27E-04,COmQzclKKV3ckcJDg,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229260862,10.192.24.171,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49646,udp
1.58301E+12,0,ff02,33,4,/opt/bro/spool/bro/conn.log,100,1.10E-05,C5aHa22EYFeq51s6i3,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229261316,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,2,129.103.84.215,0,7c,/opt/bro/spool/bro/conn.log,35,0.001871,CozEoX2Ptow9AsJ58,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229261784,10.192.25.174,198,63,0,53,254,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,27134,udp
1.58302E+12,0,ff02,33,d4,/opt/bro/spool/bro/conn.log,100,1.20E-05,ClquST3VfyUYXDLwv9,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229262241,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.20E-05,CpxADn1cRlqCddCTBi,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229262696,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.40E-04,Cc270g1k7VPKDF6KH7,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229263148,10.192.24.178,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598,udp
1.58301E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.57E-04,CycNUT1F6ZxkXDLHl,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229263600,10.192.24.141,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55369,udp
1.583E+12,0,ff02,33,a4,/opt/bro/spool/bro/conn.log,1520,64.030527,CrunLW17IRjFoIiOia,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229264061,fe80,0,2288,0,547,0,16,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.20E-05,CwCKVZjCukqSJAQYb,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229264517,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,ff02,33,0,/opt/bro/spool/bro/conn.log,100,1.20E-05,CyvyMVMY2fKV6tdr7,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229264972,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100,1.20E-05,CDJivw1XoNmV9umRI2,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229265429,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58301E+12,0,ff02,33,84,/opt/bro/spool/bro/conn.log,100,1.10E-05,CztApD40qrEwHKv7y2,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229265885,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,255.255.255.255,ff,f4,/opt/bro/spool/bro/conn.log,756,5.49E-04,COejmn2jsxiPPM3x84,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229266338,10.192.24.145,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49956,udp
1.58301E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.29E-04,CaXBdN3aSmBGh9Lutf,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229266790,10.192.24.171,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,49646,udp
1.58301E+12,0,ff02,33,2c,/opt/bro/spool/bro/conn.log,100,1.20E-05,CJm9gV3TgUZGyrHz36,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229267246,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,0,139.180.208.152,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,Cz2rk12rC6ntZyhTR6,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229267645,10.192.25.195,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,33457,udp
1.58301E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.16E-04,CsPDAo3INyqjcz2WQh,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229268098,10.192.24.141,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55369,udp
1.58303E+12,0,133.243.238.163,0,7c,/opt/bro/spool/bro/conn.log,NaN,NaN,CaOfM73qgg6JoXpRPi,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_123,229268497,10.192.25.192,NaN,76,0,123,0,1,D,sie866f9,2020-03-01T01,2020-03-01T01,42709,udp
1.58301E+12,0,ff02,33,70,/opt/bro/spool/bro/conn.log,100,1.10E-05,CqO93E4bKQ38sG91dd,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229268953,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.583E+12,1,129.103.84.215,0,c0,/opt/bro/spool/bro/conn.log,42,1.458952,CQNdzk3vn5OwHq5cQc,1001,FALSE,conn,SF,wxs22cae,TRUE,dns,229269420,10.192.25.59,74,70,0,53,102,1,Dd,sie866f9,2020-03-01T01,2020-03-01T01,16316,udp
1.583E+12,0,10.192.24.255,ff,24,/opt/bro/spool/bro/conn.log,422,6.00E-06,C5R6oT2eK0IWQA0E49,1001,TRUE,conn,S0,wxs22cae,TRUE,udp_138,229269867,10.192.24.227,0,478,0,138,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,138,udp
1.583E+12,0,255.255.255.255,ff,ec,/opt/bro/spool/bro/conn.log,756,5.43E-04,CvPBeI2PFP74R5UVn5,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229270320,10.192.24.143,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,55270,udp
1.58301E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.42E-04,CoBjtwXsN5szWiZqk,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229270772,10.192.24.172,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,64570,udp
1.58302E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.44E-04,ChRC0Y108WbK3yWKxf,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229271225,10.192.24.144,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,51036,udp
1.583E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,4.78E-04,Cg9G8G19FJgdbSB9yg,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229271677,10.192.24.175,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,57240,udp
1.583E+12,0,255.255.255.255,ff,0,/opt/bro/spool/bro/conn.log,756,5.20E-04,CWsoJh1HVFQXyAJyQ4,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229272129,10.192.24.168,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61665,udp
1.58302E+12,0,ff02,33,ec,/opt/bro/spool/bro/conn.log,100,1.40E-05,C8L9822CMEWjQoI6Q2,1001,FALSE,conn,S0,wxs22cae,FALSE,udp_547,229272586,fe80,0,196,0,547,0,2,D,sie866f9,2020-03-01T01,2020-03-01T01,546,udp
1.58302E+12,0,255.255.255.255,ff,84,/opt/bro/spool/bro/conn.log,756,5.38E-04,CTVKjy2wHwNENW8dg7,1001,FALSE,conn,S0,wxs22cae,TRUE,udp_5246,229273039,10.192.24.178,0,868,0,5246,0,4,D,sie866f9,2020-03-01T01,2020-03-01T01,61598,udp
